set N := AA AB AC AD AE AF AG AH AI AJ AK AL AM AN AO AP AQ AR AS AT;

set T := AA AB AC AD AE AF AG AH AI AJ;

table	K={K}	u(K)	o(K)	o_(K):
	K	u	o	o_	:=
	1	7.09	AK	AL
	2	12.16	AM	AN
	3	15.83	AO	AP
	4	6.20	AQ	AR
	5	19.00	AS	AT
;

param c default 0 :=
AA	AB	1	766.12
AA	AB	2	376.91
AA	AB	3	695.84
AA	AB	4	725.33
AA	AB	5	821.56
AA	AC	1	762.33
AA	AC	2	375.04
AA	AC	3	692.39
AA	AC	4	721.73
AA	AC	5	817.49
AA	AD	1	1002.30
AA	AD	2	493.09
AA	AD	3	910.34
AA	AD	4	948.92
AA	AD	5	1074.82
AA	AE	1	495.21
AA	AE	2	243.62
AA	AE	3	449.78
AA	AE	4	468.84
AA	AE	5	531.04
AA	AF	1	688.10
AA	AF	2	338.52
AA	AF	3	624.98
AA	AF	4	651.46
AA	AF	5	737.90
AA	AG	1	727.24
AA	AG	2	357.78
AA	AG	3	660.52
AA	AG	4	688.51
AA	AG	5	779.86
AA	AH	1	427.43
AA	AH	2	210.28
AA	AH	3	388.22
AA	AH	4	404.67
AA	AH	5	458.36
AA	AI	1	504.15
AA	AI	2	248.02
AA	AI	3	457.90
AA	AI	4	477.30
AA	AI	5	540.63
AA	AJ	1	346.64
AA	AJ	2	170.53
AA	AJ	3	314.84
AA	AJ	4	328.18
AA	AJ	5	371.72
AA	AK	1	128.14
AA	AK	2	63.04
AA	AK	3	116.39
AA	AK	4	121.32
AA	AK	5	137.42
AA	AL	1	594.70
AA	AL	2	292.57
AA	AL	3	540.15
AA	AL	4	563.04
AA	AL	5	637.74
AA	AM	1	626.08
AA	AM	2	308.01
AA	AM	3	568.64
AA	AM	4	592.74
AA	AM	5	671.39
AA	AN	1	768.60
AA	AN	2	378.12
AA	AN	3	698.08
AA	AN	4	727.67
AA	AN	5	824.21
AA	AO	1	793.88
AA	AO	2	390.56
AA	AO	3	721.05
AA	AO	4	751.60
AA	AO	5	851.33
AA	AP	1	791.81
AA	AP	2	389.54
AA	AP	3	719.17
AA	AP	4	749.64
AA	AP	5	849.11
AA	AQ	1	501.10
AA	AQ	2	246.52
AA	AQ	3	455.13
AA	AQ	4	474.41
AA	AQ	5	537.36
AA	AR	1	709.96
AA	AR	2	349.27
AA	AR	3	644.82
AA	AR	4	672.15
AA	AR	5	761.33
AA	AS	1	825.03
AA	AS	2	405.88
AA	AS	3	749.34
AA	AS	4	781.09
AA	AS	5	884.73
AA	AT	1	768.15
AA	AT	2	377.90
AA	AT	3	697.67
AA	AT	4	727.24
AA	AT	5	823.73
AB	AA	1	766.12
AB	AA	2	376.91
AB	AA	3	695.84
AB	AA	4	725.33
AB	AA	5	821.56
AB	AC	1	257.99
AB	AC	2	126.92
AB	AC	3	234.32
AB	AC	4	244.25
AB	AC	5	276.65
AB	AD	1	769.32
AB	AD	2	378.48
AB	AD	3	698.75
AB	AD	4	728.36
AB	AD	5	824.99
AB	AE	1	708.89
AB	AE	2	348.75
AB	AE	3	643.85
AB	AE	4	671.14
AB	AE	5	760.18
AB	AF	1	444.34
AB	AF	2	218.60
AB	AF	3	403.57
AB	AF	4	420.68
AB	AF	5	476.49
AB	AG	1	747.23
AB	AG	2	367.61
AB	AG	3	678.68
AB	AG	4	707.44
AB	AG	5	801.30
AB	AH	1	974.27
AB	AH	2	479.31
AB	AH	3	884.89
AB	AH	4	922.39
AB	AH	5	1044.77
AB	AI	1	435.71
AB	AI	2	214.35
AB	AI	3	395.74
AB	AI	4	412.51
AB	AI	5	467.24
AB	AJ	1	435.71
AB	AJ	2	214.35
AB	AJ	3	395.74
AB	AJ	4	412.51
AB	AJ	5	467.24
AB	AK	1	728.92
AB	AK	2	358.60
AB	AK	3	662.05
AB	AK	4	690.11
AB	AK	5	781.67
AB	AL	1	327.84
AB	AL	2	161.29
AB	AL	3	297.76
AB	AL	4	310.38
AB	AL	5	351.56
AB	AM	1	144.19
AB	AM	2	70.93
AB	AM	3	130.96
AB	AM	4	136.51
AB	AM	5	154.62
AB	AN	1	179.85
AB	AN	2	88.48
AB	AN	3	163.35
AB	AN	4	170.28
AB	AN	5	192.87
AB	AO	1	110.06
AB	AO	2	54.15
AB	AO	3	99.96
AB	AO	4	104.20
AB	AO	5	118.02
AB	AP	1	277.62
AB	AP	2	136.58
AB	AP	3	252.15
AB	AP	4	262.84
AB	AP	5	297.71
AB	AQ	1	265.05
AB	AQ	2	130.40
AB	AQ	3	240.73
AB	AQ	4	250.94
AB	AQ	5	284.23
AB	AR	1	498.34
AB	AR	2	245.17
AB	AR	3	452.62
AB	AR	4	471.80
AB	AR	5	534.40
AB	AS	1	155.67
AB	AS	2	76.58
AB	AS	3	141.39
AB	AS	4	147.38
AB	AS	5	166.93
AB	AT	1	122.46
AB	AT	2	60.24
AB	AT	3	111.22
AB	AT	4	115.94
AB	AT	5	131.32
AC	AA	1	762.33
AC	AA	2	375.04
AC	AA	3	692.39
AC	AA	4	721.73
AC	AA	5	817.49
AC	AB	1	257.99
AC	AB	2	126.92
AC	AB	3	234.32
AC	AB	4	244.25
AC	AB	5	276.65
AC	AD	1	1016.68
AC	AD	2	500.17
AC	AD	3	923.41
AC	AD	4	962.54
AC	AD	5	1090.24
AC	AE	1	862.14
AC	AE	2	424.14
AC	AE	3	783.05
AC	AE	4	816.23
AC	AE	5	924.53
AC	AF	1	667.34
AC	AF	2	328.31
AC	AF	3	606.12
AC	AF	4	631.81
AC	AF	5	715.63
AC	AG	1	952.01
AC	AG	2	468.36
AC	AG	3	864.67
AC	AG	4	901.32
AC	AG	5	1020.90
AC	AH	1	1068.10
AC	AH	2	525.47
AC	AH	3	970.11
AC	AH	4	1011.22
AC	AH	5	1145.39
AC	AI	1	294.38
AC	AI	2	144.82
AC	AI	3	267.37
AC	AI	4	278.70
AC	AI	5	315.68
AC	AJ	1	419.52
AC	AJ	2	206.39
AC	AJ	3	381.03
AC	AJ	4	397.18
AC	AJ	5	449.87
AC	AK	1	768.40
AC	AK	2	378.02
AC	AK	3	697.90
AC	AK	4	727.48
AC	AK	5	824.00
AC	AL	1	524.61
AC	AL	2	258.09
AC	AL	3	476.48
AC	AL	4	496.67
AC	AL	5	562.57
AC	AM	1	299.63
AC	AM	2	147.41
AC	AM	3	272.14
AC	AM	4	283.67
AC	AM	5	321.31
AC	AN	1	433.46
AC	AN	2	213.24
AC	AN	3	393.69
AC	AN	4	410.37
AC	AN	5	464.82
AC	AO	1	160.40
AC	AO	2	78.91
AC	AO	3	145.68
AC	AO	4	151.85
AC	AO	5	172.00
AC	AP	1	530.69
AC	AP	2	261.08
AC	AP	3	482.01
AC	AP	4	502.43
AC	AP	5	569.09
AC	AQ	1	336.61
AC	AQ	2	165.60
AC	AQ	3	305.73
AC	AQ	4	318.68
AC	AQ	5	360.97
AC	AR	1	722.66
AC	AR	2	355.52
AC	AR	3	656.36
AC	AR	4	684.18
AC	AR	5	774.95
AC	AS	1	139.77
AC	AS	2	68.76
AC	AS	3	126.94
AC	AS	4	132.32
AC	AS	5	149.88
AC	AT	1	377.90
AC	AT	2	185.91
AC	AT	3	343.23
AC	AT	4	357.78
AC	AT	5	405.25
AD	AA	1	1002.30
AD	AA	2	493.09
AD	AA	3	910.34
AD	AA	4	948.92
AD	AA	5	1074.82
AD	AB	1	769.32
AD	AB	2	378.48
AD	AB	3	698.75
AD	AB	4	728.36
AD	AB	5	824.99
AD	AC	1	1016.68
AD	AC	2	500.17
AD	AC	3	923.41
AD	AC	4	962.54
AD	AC	5	1090.24
AD	AE	1	538.84
AD	AE	2	265.09
AD	AE	3	489.40
AD	AE	4	510.14
AD	AE	5	577.83
AD	AF	1	376.30
AD	AF	2	185.12
AD	AF	3	341.78
AD	AF	4	356.26
AD	AF	5	403.53
AD	AG	1	317.02
AD	AG	2	155.96
AD	AG	3	287.94
AD	AG	4	300.14
AD	AG	5	339.96
AD	AH	1	845.40
AD	AH	2	415.91
AD	AH	3	767.84
AD	AH	4	800.38
AD	AH	5	906.57
AD	AI	1	1056.75
AD	AI	2	519.88
AD	AI	3	959.80
AD	AI	4	1000.47
AD	AI	5	1133.22
AD	AJ	1	896.68
AD	AJ	2	441.13
AD	AJ	3	814.42
AD	AJ	4	848.93
AD	AJ	5	961.56
AD	AK	1	882.20
AD	AK	2	434.01
AD	AK	3	801.26
AD	AK	4	835.22
AD	AK	5	946.03
AD	AL	1	531.24
AD	AL	2	261.35
AD	AL	3	482.50
AD	AL	4	502.95
AD	AL	5	569.68
AD	AM	1	730.37
AD	AM	2	359.31
AD	AM	3	663.36
AD	AM	4	691.47
AD	AM	5	783.21
AD	AN	1	589.70
AD	AN	2	290.11
AD	AN	3	535.60
AD	AN	4	558.30
AD	AN	5	632.37
AD	AO	1	879.32
AD	AO	2	432.59
AD	AO	3	798.65
AD	AO	4	832.49
AD	AO	5	942.94
AD	AP	1	492.51
AD	AP	2	242.30
AD	AP	3	447.33
AD	AP	4	466.28
AD	AP	5	528.15
AD	AQ	1	772.82
AD	AQ	2	380.20
AD	AQ	3	701.92
AD	AQ	4	731.67
AD	AQ	5	828.74
AD	AR	1	328.28
AD	AR	2	161.50
AD	AR	3	298.16
AD	AR	4	310.80
AD	AR	5	352.04
AD	AS	1	923.59
AD	AS	2	454.37
AD	AS	3	838.86
AD	AS	4	874.41
AD	AS	5	990.42
AD	AT	1	647.39
AD	AT	2	318.49
AD	AT	3	588.00
AD	AT	4	612.92
AD	AT	5	694.24
AE	AA	1	495.21
AE	AA	2	243.62
AE	AA	3	449.78
AE	AA	4	468.84
AE	AA	5	531.04
AE	AB	1	708.89
AE	AB	2	348.75
AE	AB	3	643.85
AE	AB	4	671.14
AE	AB	5	760.18
AE	AC	1	862.14
AE	AC	2	424.14
AE	AC	3	783.05
AE	AC	4	816.23
AE	AC	5	924.53
AE	AD	1	538.84
AE	AD	2	265.09
AE	AD	3	489.40
AE	AD	4	510.14
AE	AD	5	577.83
AE	AF	1	351.76
AE	AF	2	173.05
AE	AF	3	319.49
AE	AF	4	333.02
AE	AF	5	377.21
AE	AG	1	236.30
AE	AG	2	116.25
AE	AG	3	214.62
AE	AG	4	223.71
AE	AG	5	253.39
AE	AH	1	334.17
AE	AH	2	164.40
AE	AH	3	303.52
AE	AH	4	316.38
AE	AH	5	358.35
AE	AI	1	747.23
AE	AI	2	367.61
AE	AI	3	678.68
AE	AI	4	707.44
AE	AI	5	801.30
AE	AJ	1	538.84
AE	AJ	2	265.09
AE	AJ	3	489.40
AE	AJ	4	510.14
AE	AJ	5	577.83
AE	AK	1	367.53
AE	AK	2	180.81
AE	AK	3	333.82
AE	AK	4	347.96
AE	AK	5	394.13
AE	AL	1	387.38
AE	AL	2	190.57
AE	AL	3	351.84
AE	AL	4	366.75
AE	AL	5	415.41
AE	AM	1	583.50
AE	AM	2	287.06
AE	AM	3	529.97
AE	AM	4	552.43
AE	AM	5	625.73
AE	AN	1	595.62
AE	AN	2	293.02
AE	AN	3	540.97
AE	AN	4	563.90
AE	AN	5	638.71
AE	AO	1	795.96
AE	AO	2	391.58
AE	AO	3	722.94
AE	AO	4	753.57
AE	AO	5	853.56
AE	AP	1	553.38
AE	AP	2	272.24
AE	AP	3	502.61
AE	AP	4	523.91
